PlaceName,Etymology,Derivation,ReferenceTitle
Brampton,'Broom farm/settlement'.,brōm Old English - Broom; a thorny bush or shrub.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names
Brington,'Farm/settlement connected with Bryni'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Broughton,'Brook farm/settlement'.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); tūn Old English - An enclosure; a farmstead; a village; an estate.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Buckden,'Bucge's valley'.,denu Old English - A valley.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Buckworth,"Uncertain. Either, '*Bucc's enclosure', or 'buck's enclosure'.","bucc Old English - A buck, a male deer.; Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.",A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bury,"'Fortification', possibly referring to an nearby earthwork thought to be a Roman camp.",burh Old English - A fortified place.,A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bythorn,"Probably, 'by the thorn-bush'.","bī Old English - By, near; (place) near or in.; byht Old English - A bend, a curve (in a river or street); a bight.; hyrne Old English; þyrne Old English - A thorn-bush.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names
Caldecote,'Cold cottages'.,"cald Old English; cot Old English - A cottage, a hut, a shelter, a den.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names
Castor,'Roman site'.,ceaster Old English - A city; an old fortification; a Roman site.,"Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Catworth,"Probably, '*Cat/Catta's enclosure'.",Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Chesterton,"'Roman site farm/settlement', referring to the Roman camp at Durobrivae.",ceaster Old English - A city; an old fortification; a Roman site.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Rivet & Smith; Place-names of Roman Britain; A.D. Mills; Dictionary of English Place-Names
Colne,A stream-name of obscure origin.,River-name Unknown - River-name,E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Conington,'King's farm/settlement'.,kunung Old Norse; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Coppingford,'Merchants' ford'.,"ford Old English - A ford.; kaup-maðr Old Norse - A merchant, a trader.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names
Covington,'Farm/settlement connected with *Cofa'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Deeping Gate,'Deeping road'.,"gata Old Norse - A road, a street; a right of way; a right of access to pasture-land; a right of pasturage; an allotment of pasture.; Place-name Unknown - Place-name","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names"
Denton,'Valley farm/settlement'.,denu Old English - A valley.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Diddington,"Probably, 'farm/settlement connected with Dod(d)a (or Dud(d)a)'.","-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Easton,'East farm/settlement'.,"ēast Old English - Eastern, east.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Ellington,"Either, 'farm/settlement connected with Eli' or 'eel place farm/settlement'.","-ing Old English - Place-name forming suffix.; -ingtūn Old English - A settlement called after, or connected with . . .; ēl Old English; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Elton,"Uncertain. Either, 'princes' farm/settlement' or 'Aethel's farm/settlement'.","-ingtūn Old English - A settlement called after, or connected with . . .; æðeling Old English - A prince, a nobleman.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Etton,"Uncertain. 'Eata's farm/settlement' or perhaps, 'river farm/settlement'.",ēa Old English - A river.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Everton,'Wild boar farm/settlement'.,eofor Old English - A wild boar.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Eye,'Island'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.","E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Eynesbury,'Eanwulf's fortification'.,burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Eynesbury Hardwick,"'Herd-farm' of Eynesbury. Originally, distinguished by the owner's name, 'Puttoc'.",heorde-wīc Old English - A herd farm.; Place-name Unknown - Place-name,E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Farcet,'Bull's head'.,fearr Old English - A bull.; hēafod Old English - A head; an end or source; headland in a field-system; a projecting piece of ground; a hill (often small).,E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Fen Stanton,"'Fen stony farm/settlement', to distinguish from Long Stanton in Cambridgeshire.","fenn Old English - A fen, a marsh, marshland.; stān Old English - A stone, stone, rock.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names
Fletton,'Stream farm/settlement'.,"flēot Old English - An estuary, an inlet of the sea, a small stream.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Folksworth,'Folc's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Glatton,'Bright/pleasant farm/settlement'.,"glæd Old English - Glad, joyful.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Glinton,Uncertain. 'Fenced farm/settlement' or perhaps the first element is a lost river name identical with 'Glym(e)' found in Oxfordshire.,"glind Old English - A fence, an enclosure.; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Godmanchester,"'Godmund's Roman site', probably referring to the Roman station south of the Ouse.",ceaster Old English - A city; an old fortification; a Roman site.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names
Grafham,'Grove homestead/village' or 'grove hemmed-in land'. The place is in the bounds of what was the ancient Huntingdonshire Forest.,"grāf Old English - A grove, a copse.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names
Great & Little Ravely,"Uncertain. 'Raef's wood/clearing' and 'raven's wood/clearing' have been suggested, although not strongly supported by existing forms.","hræfn Old English - A raven.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names
Great and Little Gidding,'*Gydda's/Gydela's people'.,"-ingas Old English - The people of . . . ; the people called after . . .; magna Latin - Big, great.; parva Latin - Small.; Personal name (Old English) Old English - Personal name",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Great and Little Paxton,"Uncertain. '*Paecc's farm/settlement'or perhaps, 'fenced-in farm/settlement'.","pearroc Old English - A fence enclosing a piece of ground; the ground enclosed within a fence, a small enclosure, a paddock; a fishing enclosure.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Great and Little Stukeley,'Tree-stump wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; styfic Old English - A stump.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names
Great Gransden,'*Granta/*Grante's valley'. 'Great' to distinguish from Little Gransden.,denu Old English - A valley.; Personal name (Old English) Old English - Personal name,Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Great Staughton,"Uncertain. 'Farm/settlement of an outlying settlement' or 'stock farm/settlement', i.e. enclosed, palisaded or log-built. 'Great' to distinguish from Little Staughton, Bedfordshire.","magna Latin - Big, great.; stoc Old English - A place, a secondary settlement.; stocc Old English - A tree-trunk, a stump, a log of wood, a stock (esp. in boundary marks or place-names that denote structures made of logs); a set of stocks as an engine of punishment.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Gunthorpe,'Gunni's outlying farm/settlement'.,"Personal name (Old Norse) Old Norse - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Haddon,"Probably, 'Headda's hill' or perhaps, 'heath hill'.",dūn Old English - A hill.; hǣð Old English - Heather; a tract of uncultivated land.; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names
Hail Weston,'West farm/settlement' on the Hail river.,"River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.; west Old English - Western, west.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hamerton,"'Hammer farm/settlement'. The significance of the specific is unclear. It may refer to a place where hammers were made, a hammer-shaped topographical feature, or represent a short form of a plant name, the hammer-sedge or hammer-wort.","hamor Old English - A hammer; possibly also a hammer-shaped crag, a steep rock, a cliff (like the Old Norse cognate ""hamarr"").; tūn Old English - An enclosure; a farmstead; a village; an estate.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Hartford,'Army-ford'.,here-ford Old English - A ford suitable for the passage of an army; possibly also a ford by which a highway crosses.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names
Helpston,'*Help's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names"
Hemingford Abbots and Grey,'Ford of Hemma's/Hemmi's people'. One manor was held by the Abbot of Ramsey and the other by Reginald de Grey.,ford Old English - A ford.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Hilton,'Hill farm/settlement'.,"hyll Old English - A hill, a natural eminence or elevated piece of ground.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Holme,'Island'.,hulm Old Norse,Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Holywell cum Needingworth,'Holy spring/stream'.,"-ingas Old English - The people of . . . ; the people called after . . .; hālig Old English - Holy, sacred, dedicated to sacred use (originally heathen, later Christian).; Personal name (Old English) Old English - Personal name; wella Old English; worð Old English - An enclosure.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Houghton,'Hill-spur farm/settlement'.,hōh Old English - A heel; a sharply projecting piece of ground.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Huntingdon,Uncertain. 'Huntsman's hill' or 'Hunta's hill'.,"dūn Old English - A hill.; hunta Old English - A hunter, a huntsman.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Hurstingstone Hundred,"'Wooded-hill dweller's stone'. An alternative explanation is that the first element is a reduced form of an OE tribal name, 'Herfinna'. The hundred is called after the Hursting Stone (or Abbot's Chair) on Hurstingstone Hill in Woodhurst parish, on the bou","-ingas Old English - The people of . . . ; the people called after . . .; hundred Old English - One hundred; an administrative division of a county.; hyrst Old English - A wooded hill.; stān Old English - A stone, stone, rock.; Tribal-Name Unknown - Tribal-name.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Anderson (unspecified work)
Keyston,"'Ketil's stone'. As the westernmost settlement in the county, the stone here may have marked a boundary.","Personal name (Old Norse) Old Norse - Personal name; stān Old English - A stone, stone, rock.",A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Kimbolton,'Cynebald's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Leighton Bromswold,"'Leek enclosure/herb garden' above 'Brun's forest'. Both the parish and the hundred of Leightonston take their names from the 'Leightonstone', a stone just south of Leighton Bromswold where the hundred meetings were held.","hundred Old English - One hundred; an administrative division of a county.; lēac-tūn Old English - A leek enclosure; a herb garden.; Personal name (Old English) Old English - Personal name; super Latin - On, above.; wald Old English",Watts; Cambridge Dictionary of English Place-names; Anderson (unspecified work); Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Marholm,'Pool farm/settlement'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; mere Old English - A pond, a pool, a lake.","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names"
Maxey,'Maccus island'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; Personal name (Uncertain) Unknown - Personal name","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names"
Midloe,'Middle hill'.,hōh Old English - A heel; a sharply projecting piece of ground.; middel Old English - Middle.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names
Molesworth,'Mul's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Morborne,'Moor stream'.,burna Old English - A stream.; mǭr C,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Newborough,'New fortification'. This was part of Borough Fen which was formed into a new parish in 1822.,burh Old English - A fortified place.; nīwe Old English - New.,"A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names"
Normancross Hundred,"'Norwegian Vikings' cross'. The hundred is called after 'Norman Cross', the place on Ermine Street where it is crossed by the road from Folksworth to Yaxley.","cros Middle English - A cross, the Cross. (Also late Old English); hundred Old English - One hundred; an administrative division of a county.; Norðman Old English - A Northman, a Norwegian.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Anderson (unspecified work)
Northborough,"'North fortification', perhaps with reference to Peterborough.","burh Old English - A fortified place.; norð Old English - Northern, north.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names"
Offord Cluny and Offord Darcy,'Upper ford'. The Cluniacs held land at Offord Cluny and the Dacy family held land here in 1220.,"ford Old English - A ford.; upp Old English - Up, higher up, upon.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Old Hurst,"'Forest wooded-hill', with 'old' replacing 'wold'.",hyrst Old English - A wooded hill.; wald Old English,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names
