PlaceName,Etymology,Derivation,ReferenceTitle
Ashow,'Ash-tree hill-spur' or perhaps. 'Aesc's hill-spur'.,æsc Old English; hōh Old English - A heel; a sharply projecting piece of ground.; Personal name (Old English) Old English - Personal name,Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Astley,'East wood/clearing'.,"ēast Old English - Eastern, east.; wudu Old English - A wood; or wood, timber.",E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Aston,'East farm/settlement'.,"ēast Old English - Eastern, east.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; Watts; Cambridge Dictionary of English Place-names
Aston Cantlow,'Eastern farm/settlement'. John de Cantilupe obtained the manor in 1205.,"ēast Old English - Eastern, east.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire
Atherstone,'Aethelred's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire
Atherstone on Stour,'Eadric's farm/settlement' on the River Stour.,Personal name (Old English) Old English - Personal name; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names
Austrey,'Ealdwulf's tree'.,"Personal name (Old English) Old English - Personal name; trēow Old English - A tree; a large piece of wood, a post, a beam.",Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Avon Dassett,"Uncertain. Perhaps, 'oak-tree wood'. 'Avon' possibly from the name of the stream here.",cē¸d C; dervā C; River-name Unknown - River-name,Gover et al.; Place-names of Warwickshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Baddesley Clinton,'Baed(d)i's wood/clearing'. The Clinton family held land here from 1200.,"Family name Unknown - Family name.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names
Baddesly Ensor,"'Baed(d)i's wood/clearing'. In 1260, the land passed by marriage to Thomas de Edneshoure.","Family name Unknown - Family name.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire
Baginton,'Farm/settlement connected with Badeca' or 'Badeca's farm/settlement'.,"-ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Balsall,'*Baell(i)'s nook of land'.,"halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Barcheston,'Beaduric's farm/settlement'. Very little is known of this hundred and no mention is made of it after DB. It was superceded by the ship soke of Kineton (see entry) in the 12th century.,hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; Watts; Cambridge Dictionary of English Place-names; Anderson (unspecified work); A.D. Mills; Dictionary of English Place-Names
Barford,'Barley ford'.,bere Old English - Barley.; ford Old English - A ford.,Gover et al.; Place-names of Warwickshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Barston,'Beorhtstan's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Barton on the Heath,'Barley farm/settlement' on the heath.,"bere-tūn Old English - A barley enclosure, a barley farm; later a demesne farm, an outlying grange.",Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Baxterley,'Baker's wood/clearing'.,"bæcestre Old English - A baker (male or female).  Occurs mainly in street-names.  Also used as a ME surname, which may be the immediate source in some place-names.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire
Bearley,'Fortification wood/clearing'.,"burh Old English - A fortified place.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names
Beaudesert,'Beautiful wild place'.,"bel Old French - Fair, beautiful.; desert Middle English - A wild, deserted place.",Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Beausale,'Beaw's nook of land' or 'gadfly nook of land'.,"bēaw Old English - A gadfly.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; Watts; Cambridge Dictionary of English Place-names
Bedworth,'Be(a)da's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Bentley,'Bent-grass wood/clearing'.,"beonet Old English - Bent grass.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; Watts; Cambridge Dictionary of English Place-names
Berkswell,'Be(o)rcol's spring/stream'.,Personal name (Old English) Old English - Personal name; wella Old English,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire
Bickenhill,"Possibly, 'pointed hill' or perhaps, 'Bica's hill'.","bica Old English - A woodpecker; a bill, a beak; a beak-like projection.; hyll Old English - A hill, a natural eminence or elevated piece of ground.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; Watts; Cambridge Dictionary of English Place-names
Bidford,"Uncertain. Perhaps, OE byden, 'vessel, tub' meaning, 'deep ford' or perhaps, in an alternative sense, 'ford in a hollow/depression'. 'Ford at Byding (= the place/river called Byd)'. 'Ford connected with Byda'.","-ing Old English - Place-name forming suffix.; byden Old English - A vessel, a tub, a butt; used topographically of a hollow.; ford Old English - A ford.; Personal name (Old English) Old English - Personal name; Place-name Unknown - Place-name; River-name Unknown - River-name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; Watts; Cambridge Dictionary of English Place-names
Billesley,"'Bill's wood/clearing' or perhaps, 'pointed hill'.","bill Old English - A bill, a sword; topographically a sharp ridge, a headland, the edge of a hill, a promontory.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Bilton,"Uncertain. Possibly, 'henbane farm/settlement' or 'farm/settlement on the River Be(o)l', a lost river-name.",beolone Old English; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire
Binley,'Bil(l)a's island'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Binton,'Farm/settlement connected with Bynna/Byni'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Birdingbury,'Fortification of Byrd's people'.,-ingas Old English - The people of . . . ; the people called after . . .; burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Birmingham,"Either, 'homestead/village of Beorma's people' or 'homestead/village connected with Beorma'.","-ing- Old English - Connective particle, linking a first element to a final element.; -ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Bishop's Tachbrook,'Boundary brook'. It formed the boundary between the dioceses of Lichfield and Worcester. The Bishop of Chester held the manor in 1086.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); tǣcels Old English - A boundary mark, a boundary.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Bishops Itchington,'River Itchen farm/settlement'. It was granted to the Bishop of Coventry and Lichfield in 1259.,biscop Old English - A bishop.; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bourton on Dunsmore,'Fortified farm/settlement on Dunn's moor'.,"burh-tūn Old English - A fort enclosure; a farm with a palisade; a farm at, or belonging to, or which is, a fortification, fortified house, or manorhouse.; mōr Old English - A marsh, barren upland.; Personal name (Old English) Old English - Personal name; super Latin - On, above.",A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Brailes,"Uncertain. Possibly, 'hill court' or perhaps, 'burial mound'.","breg C; byrgels Old English - A burial place, a tumulus.; lïs C",Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Brandon and Bretford,"'Broom hill '. 'Board ford', perhaps referring to a plank used to cross the ford or a board used to mark it.","bred Old English - A plank, a board.; brōm Old English - Broom; a thorny bush or shrub.; dūn Old English - A hill.; ford Old English - A ford.",Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Brinklow,"Uncertain. 'Brynca's mound/hill' or perhaps, 'brink of a mound/hill'. The DB hundred takes its name from Brinklow. It was superceded by the ship soke of Knightlow (see entry) in the 12th century. Anderson suggests that the DB form, 'Bomelau', is corrupt,",brince Old English - A brink.; hlāw Old English - A tumulus; a hill.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name,Anderson (unspecified work); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names
Brownsover,"Literally, 'Bruno's Waver'. The place lies near the River Swift, originally called the Waver, and was held by 'Bruno' in 1086.",Personal name (Uncertain) Unknown - Personal name; River-name Unknown - River-name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Bubbenhall,'Bubba's hill'.,"hyll Old English - A hill, a natural eminence or elevated piece of ground.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire
Budbrooke,"'Budda's brook' or possibly, 'dung-beetle brook'.","brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); budda Old English - A dung-beetle.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bulkington,'Farm/settlement connected with *Bulca'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Burmington,'Farm/settlement connected with Beormund/ *Beorma'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names
Burton Dassett,"Perhaps, 'oak-tree wood'. Burton is 'fortified farm/settlement'.","burh-tūn Old English - A fort enclosure; a farm with a palisade; a farm at, or belonging to, or which is, a fortification, fortified house, or manorhouse.; cē¸d C; dervā C",Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Burton Hastings,'Fortified farm/settlement' or 'farm/settlement near a fortification'. Henry de Hasteng held land here in the 13th century.,"burh-tūn Old English - A fort enclosure; a farm with a palisade; a farm at, or belonging to, or which is, a fortification, fortified house, or manorhouse.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Bushwood,'Bishop's wood'. The manor belonged to the Bishop of Worcester.,"biscop Old English - A bishop.; wudu Old English - A wood; or wood, timber.",E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Butlers Marston,'Marsh farm/settlement'. Ralph Boteler held land here.,Family name Unknown - Family name.; mersc Old English - A marsh.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Caldecote,'Cold cottages'.,"cald Old English; cot Old English - A cottage, a hut, a shelter, a den.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; Watts; Cambridge Dictionary of English Place-names
Chadshunt,'*Ceadel's spring'.,funta Old English - A spring.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire
Chapel Ascote,'Eadstan's cottage'. There was formerly a chapel here.,"chapel Middle English - A chapel; occasionally used figuratively for a place for meetings or observance.; cot Old English - A cottage, a hut, a shelter, a den.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Charlecote,'Free peasants' cottage(s)'.,"ceorl Old English - A freeman of the lower class, a peasant.; cot Old English - A cottage, a hut, a shelter, a den.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names
Cherrington,'Church farm/settlement'.,cirice Old English - A church.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chesterton and Kingston,'Roman site farm/settlement'. It is located near a Roman camp along the Fosse Way. Robert de 'Kyngestune's farm/settlement'.,ceaster Old English - A city; an old fortification; a Roman site.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chilvers Coton,'Ceolfrith's cottage(s)'.,"cot Old English - A cottage, a hut, a shelter, a den.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Church Lawford,"Probably, '*Lealla's ford'. 'Church' to distinguish from Little and Long Lawford.",cirice Old English - A church.; ford Old English - A ford.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire
Churchover,"Literally, 'Church Waver'. The place lies on the River Swift. 'Church' to distinguish from Brownsover and Cesters Over.",cirice Old English - A church.; River-name Unknown - River-name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Claverdon,'Clover hill'.,clǣfre Old English - Clover.; dūn Old English - A hill.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names
Clifford Chambers,"'Cliff ford'. It was held by the chamberlain of St. Peter's, Gloucester.","clif Old English - An escarpment, a hill-slope; a river-bank.; ford Old English - A ford.",Smith; Place-names of Gloucestershire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Clifton upon Dunsmore,'Cliff farm/settlement on Dunn's moor'.,"clif Old English - An escarpment, a hill-slope; a river-bank.; mōr Old English - A marsh, barren upland.; Personal name (Old English) Old English - Personal name; super Latin - On, above.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; Watts; Cambridge Dictionary of English Place-names
Clopton,'Hill farm/settlement'.,"clopp Old English - A lump, a hillock, a hill.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Gloucestershire
Coleshill,"Uncertain. 'River Cole hill' or perhaps, 'Coll's hill'. Coleshill was the DB name of Hemlingford Hundred (see entry).","hyll Old English - A hill, a natural eminence or elevated piece of ground.; Personal name (Old English) Old English - Personal name; River-name Unknown - River-name",Anderson (unspecified work); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Combe Fields,'Valley'. 'Fields' is a later addition.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Combrook,'Valley brook'.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names
Compton Verney,'Valley farm/settlement'. The manor was held by the Verneys in the 15th century.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Compton Wyniates,"'Valley farm/settlement' and 'windy pass'. It was also known for its vineyard, accounting for an early form 'Cumpton sub Vina'.","cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; geat Old English - A hole, an opening, a gap, a pass, a passage; a gate(way).; tūn Old English - An enclosure; a farmstead; a village; an estate.; wind Old English - Wind.",Gover et al.; Place-names of Warwickshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Copston Magna,'Copsi's farm/settlement'.,"magna Latin - Big, great.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Corley,'Crane/heron wood/clearng'.,"corn Old English - Corn, grain.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Cosford,'Ford'. The specific may be an old Celtic river-name for the River Swift.,ford Old English - A ford.; River-name Unknown - River-name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire
Coughton,'Hillock farm/settlement'.,cocc Old English - A heap; a hillock.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Coundon,"Uncertain. 'Cunda's hill' or perhaps containing a lost river-name, 'the Cound's source'.",ǣwelm Old English; dūn Old English - A hill.; Personal name (Old English) Old English - Personal name; River-name Unknown - River-name,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire
Coventry,'*Cofa's tree'.,"Personal name (Old English) Old English - Personal name; trēow Old English - A tree; a large piece of wood, a post, a beam.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Warwickshire; A.D. Mills; Dictionary of English Place-Names
Cubbington,'Farm/settlement connected with *Cubba'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Warwickshire
