PlaceName,Etymology,Derivation,ReferenceTitle
Enfield,"Uncertain. 'Eana's open land', or perhaps 'open land where lambs are kept'.","ēan Old English - A lamb.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Mills; Dictionary of London Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Feltham,"'Open land homestead/village' or perhaps, 'mullein homestead/village'.","feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; felte Old English - A plant-name, recorded only in compounds.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London
Finchley,'Finch wood/clearing'.,"finc Old English - A finch.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Gover et al; Place-names of Middlesex apart from the City of London; Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Friern Barnet,"'Burning/burnt', probably referring to a method of clearing land. 'Of the brothers' refers its possession by the Knights of St. John of Jerusalem.","bærnet Old English - Burning; a piece of land cleared by burning.; frere Middle English - A friar, a brother, a member of one of the mendicant orders.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names
Gore Hundred,"'Triangular piece of land'. The site of the meeting-place was Gore Farm in Kingsbury. There is mention of a nearby 'le Motehegg' OE (ge)mot + hecg, 'meeting hedge' in the 15th century.","gāra Old English - A gore, a triangular plot of ground, a point of land.       (Ultimately derived from OE gar, ""spear"", meaning a piece of ground shaped like the head of a spear.); hundred Old English - One hundred; an administrative division of a county.",Anderson (unspecified work); Gover et al; Place-names of Middlesex apart from the City of London
Great and Little Stanmore,'Stone pond'.,"mere Old English - A pond, a pool, a lake.; stān Old English - A stone, stone, rock.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Watts; Cambridge Dictionary of English Place-names; Mills; Dictionary of London Place-Names
Greenford,'Green ford'.,"ford Old English - A ford.; grēne Old English - Green, grass-grown.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London
Hampton,'Hemmed-in land farm/settlement'.,hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hampton Wick,'Hampton's specialised farm'.,"Place-name Unknown - Place-name; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; Dictionary of London Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London
Hanwell,'Cock spring/stream'.,hana Old English - A cock.; wella Old English,Watts; Cambridge Dictionary of English Place-names; Gover et al; Place-names of Middlesex apart from the City of London; A.D. Mills; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names
Hanworth,"Uncertain. 'Hana's enclosure' or perhaps, 'cock enclosure'.",hana Old English - A cock.; Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London
Harefield,'Army open land'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; here Old English - An army.",Mills; Dictionary of London Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Harlington,'Farm/settlement connected with *Hygered'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Mills; Dictionary of London Place-Names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London
Harmondsworth,'Heremund's/Heremod's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Harrow on the Hill,"'(Heathen) temple'. An early form shows the prefix 'gumeninga', which appears to be a tribal-name, but remains unexplained.",hærg Old English,E. Ekwall; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London
Hayes,'Land overrun with brushwood'. A prefix 'linga' in the earliest form remains unexplained.,hǣse Old English - Land overgrown with brushwood.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al; Place-names of Middlesex apart from the City of London; Mills; Dictionary of London Place-Names
Hendon,'High hill'.,"dūn Old English - A hill.; hēah Old English - A high place, a height.",Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al; Place-names of Middlesex apart from the City of London; A.D. Mills; Dictionary of English Place-Names
Heston,'Brushwood farm/settlement'.,hǣs Old English - Brushwood.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Gover et al; Place-names of Middlesex apart from the City of London; A.D. Mills; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hillingdon,'*Hilda's hill'.,dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London
Hornsey,"Uncertain. 'Enclosure at *Haring (= the grey place), 'enclosure at *Haering (= the stone place)' or perhaps, 'Haering's enclosure'.","-ing Old English - Place-name forming suffix.; hæg Old English - A fence, an enclosure.; hær Old English - A rock, a heap of stones, a tumulus.; hār Old English - Grey, hoar, especially grey through being overgrown with lichen.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al; Place-names of Middlesex apart from the City of London
Hounslow Hundred,"The Domesday name of Isleworth hundred (see entry),'*Hund's hill/mound'. The meeting-place was probably at the eponymous mound, but the exact site is unknown.",hlāw Old English - A tumulus; a hill.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name,Gover et al; Place-names of Middlesex apart from the City of London; Anderson (unspecified work)
Ickenham,'Tic(c)a's homestead/village'. The initial T was lost c. 13th-14th centuries because of confusion with ME 'at' in 'at Tickenham'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Watts; Cambridge Dictionary of English Place-names
Isleworth,"'Gislhere's enclosure'. Isleworth also gives its name to the hundred. However, in Domesday, this was the hundred of Hounslow (see entry). The meeting-place would have been at the barrow or mound implied by the earlier name.",hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,A.D. Mills; Dictionary of English Place-Names; Anderson (unspecified work); Mills; Dictionary of London Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Kingsbury,'King's fortification'.,burh Old English - A fortified place.; cyning Old English - A king.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; A.D. Mills; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names
Laleham,'Twig homestead/village' or 'twig hemmed-in land'. Lael may be used here in the sense of 'withies'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; lǣl Old English - A twig, a switch.",A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Littleton,'Small farm/settlement'.,"lȳtel Old English - Little, small.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Molesey,'Mul's island'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Surrey; A.D. Mills; Dictionary of English Place-Names
New and Old Brentford,'River Brent ford'.,ford Old English - A ford.; River-name Unknown - River-name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; Dictionary of London Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; E. Ekwall; Dictionary of English Place-Names
Northolt,"'North nooks of land'. Later forms appear to have been influenced by holt, 'wood'. 'North' to distinguish from Southall.","halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; norð Old English - Northern, north.",Gover et al; Place-names of Middlesex apart from the City of London; Mills; Dictionary of London Place-Names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Norwood cum Southall,"'North wood', alias Northwood Green (1724).","halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; norð Old English - Northern, north.; sūð Old English - South, southern.; wudu Old English - A wood; or wood, timber.",Watts; Cambridge Dictionary of English Place-names; Gover et al; Place-names of Middlesex apart from the City of London; Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Perivale,'Pear-tree valley'.,"pirige Old English - A pear-tree.; vale Middle English - A vale, a wide valley.",Watts; Cambridge Dictionary of English Place-names; Mills; Dictionary of London Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Pinner,"'Pin-shaped hill-slope', probably referring to the narrow, elongated ridge in Pinner Park.","ōra Old English - A shore, hill-slope; possibly also the foot of a slope.  (Used in place-names only in the parts of southern England where Jutish and West Saxon dialects were operative.); pinn Old English - A pin, a peg.",Gover et al; Place-names of Middlesex apart from the City of London; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names
Ruislip,'Rush leaping-place'.,"hlēp Old English; rysc Old English - A rush; in the simplex plural, a place where rushes grow, a rush bed.",Watts; Cambridge Dictionary of English Place-names; Gover et al; Place-names of Middlesex apart from the City of London; E. Ekwall; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; A.D. Mills; Dictionary of English Place-Names
Shepperton,'Shepherd's farm/settlement'.,hirde Old English - A herdsman.; scēp Old English; tūn Old English - An enclosure; a farmstead; a village; an estate.,Gover et al; Place-names of Middlesex apart from the City of London; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
South Mimms,It has been suggested that this might be an otherwise unknown tribal name. 'South' to distinguish from North Mimms in Hertfordshire.,Tribal-Name Unknown - Tribal-name.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London
Staines,'Stones'.,"stān Old English - A stone, stone, rock.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London
Stanwell,'Stone spring/stream'.,"stān Old English - A stone, stone, rock.; wella Old English",E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Sunbury,'*Sunna's fortification'.,burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Watts; Cambridge Dictionary of English Place-names
Teddington,'Farm/settlement connected with Tuda'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Mills; Dictionary of London Place-Names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al; Place-names of Middlesex apart from the City of London
Tottenham,'Totta's homestead/village' or 'Totta's hemmed-in land'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; A.D. Mills; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; Watts; Cambridge Dictionary of English Place-names
Twickenham,"'*Twicca's hemmed-in land', but perhaps, 'hemmed-in land at the river-fork'.","hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name; twicen Old English - The fork of a road, cross-roads.",A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Mills; Dictionary of London Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Twyford Abbey,'Double ford'. The 'abbey' was built in the early 19th century.,"ford Old English - A ford.; twī- Old English - Double, two.",Mills; Dictionary of London Place-Names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Watts; Cambridge Dictionary of English Place-names
Uxbridge,'Wixan's bridge'.,brycg Old English - A bridge; a causeway.; Tribal-Name Unknown - Tribal-name.,Mills; Dictionary of London Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
West Drayton,'Portage farm/settlement' or 'dragging-place farm/settlement'. 'West' to distinguish from Drayton in Ealing.,"dræg Old English - A drag, a portage, a slip-way; a dray, a sled.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Watts; Cambridge Dictionary of English Place-names
Willesden,'Spring/stream hill'.,dūn Old English - A hill.; wella Old English,Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al; Place-names of Middlesex apart from the City of London
