PlaceName,Etymology,Derivation,ReferenceTitle
Bennington,'River Beane farm/settlement'.,"-ing- Old English - Connective particle, linking a first element to a final element.; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire
Berkhamsted,'Hill homestead'. Sometimes referred to as Great Berkhamsted to distinguish from Little Berkhamsted.,"berg Old English; hām-stede Old English - A homestead, the site of a dwelling.",E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bishops Hatfield,'Heathy open land'. It was held by the Bishop of Ely.,"episcopus Latin - A bishop.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; hǣð Old English - Heather; a tract of uncultivated land.",A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bishops Stortford,"Uncertain. Perhaps, '*Steorta's ford' or 'tail ford', in the sense of a 'tail', or tongue, of land. The Bishop of London held land here in 1086.","bishop Middle English - A bishop.; ford Old English - A ford.; Personal name (Old English) Old English - Personal name; steort Old English - A tail; a tail or tongue of land, the end of a piece of land, a projecting piece of land.",Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bovingdon,'Hill connected with Bova'.,"-ing- Old English - Connective particle, linking a first element to a final element.; dūn Old English - A hill.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire
Bramfield,"Uncertain. Possibly, 'the steep open land', although the hill-slope here is not noticeably steep. Alternatively, perhaps 'burnt open land'.","bærnet Old English - Burning; a piece of land cleared by burning.; brant Old English - Steep.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Braughing,"Perhaps, '*Breahha's people'. The hundred court was held at Puckeridge in the 14th century. Ford Bridge might have been an earlier location for the hundred meeting.",-ingas Old English - The people of . . . ; the people called after . . .; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; Anderson (unspecified work); Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Brent Pelham,"'*Peola's homestead/village'. There may have been great fire here, indicated by the affix Brent, 'burnt'.","bærnet Old English - Burning; a piece of land cleared by burning.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names
Brickendon,'Brica's hill'.,dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Broadfield,'Broad open space'.,"brād Old English - Broad, spacious, wide, large.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Broadwater Hundred,"'The broad water'. The name survives as the hamlet of Broadwater which is on the boundary of Knebworth and Shephall parishes, roughly at the centre of the hundred. The pond was still extant when Anderson compiled The Hundred Names of England in the early","brād Old English - Broad, spacious, wide, large.; hundred Old English - One hundred; an administrative division of a county.; wæter Old English - Water, a river, a lake.",Gover et al.; Place-names of Hertfordshire; Anderson (unspecified work)
Broxbourne,'Badger stream'.,"brocc Old English - A brock, a badger.; burna Old English - A stream.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
Buckland,"'Charter land', i.e. 'estate with certain rights and privileges created by an Anglo-Saxon royal diploma'.",bōc-land Old English - Land granted by charter.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
Bushey,"'Bush enclosure' or perhaps, less likely, 'box-tree enclosure'.","bysce Old English - A copse of bushes.; byxe Old English - A box-tree; a box-thicket.; hæg Old English - A fence, an enclosure.",E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bygrave,"Uncertain. 'By the trench', referring to a nearby earthwork, or perhaps, 'by the grove'.","byge Old English - A corner, an angle; the bend of a river.; græf Old English - A digging, a grave, a pit, a trench.; grāf Old English - A grove, a copse.; grafa Old English - A trench, a ditch.",Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Caldecote,'Cold cottages'.,"cald Old English; cot Old English - A cottage, a hut, a shelter, a den.",Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Cashio Hundred,"Perhaps, '*Caeg's hill-spur'. For alternative explanations see Keysoe, Bedfordshire. In DB this was the Albanstow, later St Albans, hundred (see entry). It was renamed in the 13th century. A later meeting-place of the hundred may have been at Cashiobridge",hōh Old English - A heel; a sharply projecting piece of ground.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name,Gover et al.; Place-names of Hertfordshire; Anderson (unspecified work)
Cheshunt,'Roman site spring'.,ceaster Old English - A city; an old fortification; a Roman site.; funta Old English - A spring.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire
Chipping Barnet,"'Burning/burnt', perhaps referring to a method of clearing land. It appears to have had a 'market' by 1329.",bærnet Old English - Burning; a piece of land cleared by burning.; cēping Old English,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Cholesbury,'At Ceolweald's fortification'.,burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Place-names of Buckinghamshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Clothall,'Burdock nook of land'.,"clāte Old English - Burdock, goose-grass.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.",A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Codicote,'Cottages connected with Cuthere'.,"-ing- Old English - Connective particle, linking a first element to a final element.; cot Old English - A cottage, a hut, a shelter, a den.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
Colney Heath and London Colney,"Both places are called after the River Colne, with the addition of OE ea, 'river'as a second element. London Colney is on the main road between London and St. Albans.",ēa Old English - A river.; hǣð Old English - Heather; a tract of uncultivated land.; Place-name Unknown - Place-name; River-name Unknown - River-name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
Cottered,"Uncertain. Possibly, 'spawn of fish stream'. 'Codda's stream' is thought less likely.",cōd Old English - Spawn of fish.; Personal name (Old English) Old English - Personal name; rīð Old English - A small stream.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
Datchworth,'*Daecca's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names
Digswell,'Dicen's/Dicel's spring/stream'.,Personal name (Old English) Old English - Personal name; wella Old English,Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Drayton Beauchamp,'Portage farm/settlement' or 'dragging-place farm/settlement'. It was first associated with the Beauchamp family in 1221.,"dræg Old English - A drag, a portage, a slip-way; a dray, a sled.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Place-names of Buckinghamshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
East Barnet,"'Burning/burnt', probably referring to a method of clearing land.","bærnet Old English - Burning; a piece of land cleared by burning.; ēast Old English - Eastern, east.",Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Eastwick,'East specialised farm'.,"ēast Old English - Eastern, east.; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Elstree,'Tidwulf's tree'.,"Personal name (Old English) Old English - Personal name; trēow Old English - A tree; a large piece of wood, a post, a beam.",A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Essendon,'Valley of Esla's people .,-ingas Old English - The people of . . . ; the people called after . . .; denu Old English - A valley.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
Flamstead,"Literally, 'flight place', probably meaning a place of refuge. It is situated on the border of Bedfordshire.","flēam Old English - Flight (of a criminal, defeated troops, etc.); stede Old English - A place, a site, a locality; a religious house or foundation; a place of communal activity; a farm, a dairy-farm, an estate.",Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Flaunden,"'Flag-stone valley' or perhaps, 'Flaha's valley'.","denu Old English - A valley.; flage Old English - A flake, a fragment; a flagstone; a pared-off sod.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Furneux Pelham,'*Peola's homestead/village'. The de Fornellis family held land here in the 13th century.,"Family name Unknown - Family name.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names
Gilston,'*Gedel's/*Gydel's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Graveley,'Coppice wood/clearing'.,"grǣfe Old English - A grove, a copse, a thicket.; grāfa Old English - A coppice.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names
Great and Little Amwell,'*Aemma's spring/stream'.,Personal name (Old English) Old English - Personal name; wella Old English,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Great and Little Munden,"Uncertain. Possibly, 'protecting valley or perhaps, 'Munda's valley''.","denu Old English - A valley.; mund Old English - Security, proection.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
Great and Little Wymondley,'Wilmund's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; magna Latin - Big, great.; parva Latin - Small.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Great Gaddesden,'*Gaete(n)'s valley'.,"denu Old English - A valley.; magna Latin - Big, great.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
Great Hormead,'Muddy meadow'.,"horu Old English - Filth, dirt.; mǣd Old English - A meadow.; magna Latin - Big, great.",E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Harpenden,Uncertain. 'Harp valley' or perhaps 'military-road valley'. It is situated on the ancient road between St. Albans and Luton.,"denu Old English - A valley.; hearpe Old English - A harp; perhaps also a sieve, a riddle (as used in salt-workings).; here-pæð Old English - A military road, a highway.",Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hemel Hempstead,"'Homestead in Haemele (= the broken, undulating district)'.","hām-stede Old English - A homestead, the site of a dwelling.; hamol Old English - Maimed, mutilated; crooked, scarred, flat-topped, cut-off.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
Hertford,'Hart ford'. The hundred is named after Hertford. The sheriff's hundred or tourn was apparently held at Ware Bridge,"ford Old English - A ford.; heorot Old English - A hart, a stag, a grown male deer.; hundred Old English - One hundred; an administrative division of a county.",A.D. Mills; Dictionary of English Place-Names; Anderson (unspecified work); Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hertingfordbury,'Fortification of the people of Hertford'.,-ingas Old English - The people of . . . ; the people called after . . .; burh Old English - A fortified place.; Place-name Unknown - Place-name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Hexton,'Heahstan's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire
Hinxworth,'Stallion enclosure'.,"hengest Old English - A horse, a stallion, a gelding.; worð Old English - An enclosure.",Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Hitchin,"'The Hicce'. The Half-Hundred of Hitchin is once mentioned as 'Pollets Hundred' and the meeting-place was probably in Ippolitts parish at Sperberry Hill (OE spell + beorg, 'speech hill'). The addition of Pirton to the hundred name is late.",hundred Old English - One hundred; an administrative division of a county.; Tribal-Name Unknown - Tribal-name.,A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Anderson (unspecified work)
Hoddesdon,'*Hod'(d)s hill'.,dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Holwell,'Hollow spring/stream'.,"hol Old English - A hole, a hollow.; walu Old English - A ridge of earth or stone.",A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Humbershoe,Obscure.,Obscure element Unknown - Obscure element,A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hunsdon,'Hun's hill'.,dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Ickleford,'Icel's ford'.,ford Old English - A ford.; Personal name (Old English) Old English - Personal name,Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Ippollitts,The 11th century church here is dedicated to St. Hippolytus.,saint Modern English - A saint.,Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Kelshall,'*Cylli's hill'.,"hyll Old English - A hill, a natural eminence or elevated piece of ground.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Kimpton,'Farm/settlement connected with Cyma'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
Kings Langley,'Long wood/clearing'. It was held by the Crown in the 12th century.,"lang Old English - Long, tall.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
Kings Walden,'Britons' valley'. It was a royal possession in 1086.,denu Old English - A valley.; walh Old English,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Knebworth,'Cnebba's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Layston with Buntingford,'Leofstan's church'. The second element was lost.,bunting Middle English - A bunting.; ford Old English - A ford.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names
Letchworth,'Locking enclosure'.,lycce Old English - An enclosure.; worð Old English - An enclosure.,E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Lilley,'Flax wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; līn Old English - Flax.",A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Little Berkhamsted,'Birch-tree homestead'.,"berc Old English; hām-stede Old English - A homestead, the site of a dwelling.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Little Gaddesden,'*Gaete(n)'s valley'.,denu Old English - A valley.; parva Latin - Small.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire
Little Hadham,"'Heathy homestead/village' or perhaps, 'heathy hemmed-in land'. 'Little' to distinguish from Great Hadham.","hǣð Old English - Heather; a tract of uncultivated land.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; parva Latin - Small.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire
Little Hormead,'Muddy meadow'.,"horu Old English - Filth, dirt.; mǣd Old English - A meadow.; parva Latin - Small.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; A.D. Mills; Dictionary of English Place-Names
Meesden,'Mossy/boggy hill'.,dūn Old English - A hill.; mēos Old English - Moss; a mossy place or mossy river.,A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Monken Hadley,'Heathery wood/clearing'. It belonged to the monks of Walden Abbey.,"hǣð Old English - Heather; a tract of uncultivated land.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; monke Middle English - A monk.",A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Much Hadham,"'Heathy homestead/village' or perhaps, 'heathy hemmed-in land'. 'Great' to distinguish from Little Hadham.","hǣð Old English - Heather; a tract of uncultivated land.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; micel Old English - Big, great.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Hertfordshire; E. Ekwall; Dictionary of English Place-Names
