PlaceName,Etymology,Derivation,ReferenceTitle
Bowness,'Bull promontory'.,bula Old English - A bull.; næss Old English,Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Brough,'Fortification'.,burh Old English - A fortified place.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names
Brough Sowerby,'Muddy/sour-ground farm/settlement'. It is near Brough.,"bȳ Old Norse - A farmstead, a village.; Place-name Unknown - Place-name; saurr Old Norse - Mud, dirt, sour ground.",Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Brougham,'Fortification homestead/village' or 'hemmed-in land associated with a fortification'.,"burh Old English - A fortified place.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland
Burton,'Fortified farm/settlement'.,"burh-tūn Old English - A fort enclosure; a farm with a palisade; a farm at, or belonging to, or which is, a fortification, fortified house, or manorhouse.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland
Casterton,"'Roman site farm/settlement'. No settlement remains are known, but it is situated not far from a Roman road.",ceaster Old English - A city; an old fortification; a Roman site.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names
Cliburn,'Cliff stream'.,"burna Old English - A stream.; clif Old English - An escarpment, a hill-slope; a river-bank.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Clifton,'Cliff farm/settlement'.,"clif Old English - An escarpment, a hill-slope; a river-bank.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names
Colby,Uncertain. '*Kolli's farm/settlement' or 'hill farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; kollr Old Norse - A hill, a top, a summit.; Personal name (Old Norse) Old Norse - Personal name",E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Crackenthorpe,"Uncertain. '*Krakandi's outlying farm/settlement', or perhaps, 'crow/raven outlying farm/settlement'.","craca Old English - A crow, a raven.; Personal name (Old Norse) Old Norse - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland
Crook,'Crook'.,"crōc Old English - A crook.; krókr Old Norse - A crook, a bend; usually denoting land in the bend of a river, but sometimes a nook, a secluded corner of land.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Crosby Garrett,"'Cross farm/settlement'. 'Garrett' is OFr Gerard, but the person has not been identified.",kross-bý Old Norse - A farmstead or village with a cross or crosses.; Personal name (Uncertain) Unknown - Personal name,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names
Crosby Ravensworth,'Cross farm/settlement'. 'Ravensworth' is the ON personal name Hrafnsvartr.,kross-bý Old Norse - A farmstead or village with a cross or crosses.; Personal name (Old Norse) Old Norse - Personal name,E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Crosthwaite and Lyth,'Cross clearing'.,"hlíð Old Norse - A slope, a hill-side.; kross Old Norse - A cross, the Cross.; þveit Old Norse - A clearing, a meadow, a paddock.",Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Dalton,'Valley farm/settlement'.,dæl Old English; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names
Dillicar,'Dill acre'.,æcer Old English - A plot of cultivated land; a measure of land which a yoke of oxen could plough in a day. (Indistinguishable from akr.); dile Old English - Dill.,Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Docker,"Uncertain. 'Valley shieling/hill-pasture' or perhaps, 'dock shieling/hill-pasture'.","docce Old English - A dock, possibly also a water-lily.; dǫkk Old Norse - A hollow, a valley.; erg Old Norse - A shieling, a hill-pasture; a summer-pasture camp, a dairy or grazing out-station.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland
Dufton,'Dove farm/settlement'.,"dūfe Old English - A dove, a pigeon.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Farleton,'*Faerela's farm/settlement' or '*Faraldr's farm/settlement'.,Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names
Fawcett Forest,'Variegated hill-side'. 'Forest' is a later addition.,"fāg Old English - Variegated, multi-coloured, coloured.; sīde Old English - A side; a long hill-slope.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names
Firbank,'Wood bank'.,"banke Old Norse; fyrhð Old English - A wood; land overgrown with brushwood, scrub on the edge of forest.  (Uncertain)",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names
Grasmere,'Grass lake'.,"gres Old English - Grass.; mere Old English - A pond, a pool, a lake.; sǣ Old English - A lake; sea.  Usually means ""sea"" when used as a first element, and ""lake"" when used as a second element.",Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Grayrigg,'Grey ridge'.,grár Old Norse - Grey.; hryggr Old Norse - A ridge.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland
Great and Little Musgrave,'Mouse grove'.,"grāf Old English - A grove, a copse.; mūs Old English - A mouse, a field-mouse.",E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Great and Little Strickland,'Land where young bullocks are kept'.,"land Old English - Land (as part of earth's surface); an estate; possibly also new arable area.  In minor and field names: strip in a field-system.; magna Latin - Big, great.; parva Latin - Small.; stīrc Old English - A stirk, a young bullock or heifer.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names
Hartley,"Possibly, 'hard claw (= curving ridge of land)', referring to the ridge between the River Eden and Hartley Beck.","clā Old English - A claw; topographically something claw-like or cloven.; heard Old English - Hard; hard to till; uncomfortable, cheerless.",Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Haverbrack,'Oat slope'.,brekka Old Norse; hafri Old Norse - Oats.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names
Helsington,"Uncertain. 'Hazel-tree farm/settlement' or perhaps, 'farm/settlement of the Haelsingas (=' dwellers at the pass)'.",-ingas Old English - The people of . . . ; the people called after . . .; hæsling Old English - A place growing with hazel-trees.; hals Old English; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names
Heversham and Milnthorpe,'Heahfrith's homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; myln Old English - A mill.; Personal name (Old English) Old English - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Hillbeck,'Cave stream'.,"bekkr Old Norse - A stream, a beck.; hellir Old Norse - A projecting rock; a cave under a projecting rock.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland
Hincaster,'Hen Roman-site'.,ceaster Old English - A city; an old fortification; a Roman site.; henn Old English - A hen. (Usually taken to be a wild hen or water-hen in place-names; perhaps also a domestic hen.),Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Hoff,"'Temple' or perhaps, less likely, OE 'dwelling'.","hof Old English - A dwelling, hall; a temple.; hof Old Norse - A temple.",E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Holme,'Island'.,"holmr Old Norse - An island, an inland promontory, raised ground in marsh, a river-meadow.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names
Hugill,'High ravine'.,"geil Old Norse - A narrow ravine; a way, especially a narrow lane.; hár Old Norse - High.",Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Hutton Roof,"'Hill-spur farm/settlement'. The significance of the affix is uncertain, but may refer to someone named Rolf connected with the place.",hōh Old English - A heel; a sharply projecting piece of ground.; Personal name (Uncertain) Unknown - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Kaber,'Jackdaw hill'.,berg Old English; cā Old English - A jackdaw.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names
Kendal,"'River Kent valley'. Earlier it was called Kirkby (= 'church village') in Kendal. The Barony, the ward and the parish are named from the district of Kendal.","dalr Old Norse - A valley.; kirkju-býr Old Norse - A village with a church.; River-name Unknown - River-name; warde Middle English - A castle ward, the circuit of the castle wall; an area of jurisdiction in a town; the territory of a guard or watch.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names
Kentmere,'River Kent lake'.,"mere Old English - A pond, a pool, a lake.; River-name Unknown - River-name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland
Killington,'Farm/settlement connected with *Cylla'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names
King's Meaburn,'Meadow stream'. 'King' is a later addition indicating it was a royal possession.,burna Old English - A stream.; mǣd Old English - A meadow.,Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Kirkby Lonsdale,'Church village in the River Lune valley'.,dalr Old Norse - A valley.; kirkju-býr Old Norse - A village with a church.; River-name Unknown - River-name,Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Kirkby Stephen,'Church village'. The church may have been dedicated to St. Stephen or it may be after an early abbot called Stephen.,kirkju-býr Old Norse - A village with a church.; Personal name (Uncertain) Unknown - Personal name; Saint's Name Unknown - Saint's name.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names
Kirkby Thore,'Church village'. 'Thore' is may be the name of an as yet unidentified owner.,kirkju-býr Old Norse - A village with a church.; Personal name (Uncertain) Unknown - Personal name,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names
Kirkland,'Church land'.,kirkja Old Norse - A church.; land Old English - Land (as part of earth's surface); an estate; possibly also new arable area.  In minor and field names: strip in a field-system.,E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Lambrigg,'Lamb ridge'.,hrycg Old English - A ridge.; lamb Old English - A lamb.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland
Langdales,'Long valley'. This comprises both Long and Little Langdale.,"dalr Old Norse - A valley.; denu Old English - A valley.; lang Old English - Long, tall.; langr Old Norse - Long, tall.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names
Levens,'Leofa's promontory'.,næss Old English; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland
Long Marton,'Pool farm/settlement'. 'Long' refers to the shape of the parish.,"mere Old English - A pond, a pool, a lake.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names
Longsleddale,'Long valley' of the River Sprint.,"dalr Old Norse - A valley.; lang Old English - Long, tall.; slæd Old English",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Lowther,Named after the River Lowther.,River-name Unknown - River-name,Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Lupton,'Hluppa's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Mallerstang,"Perhaps, 'bare-hill pole'.","brig C; mailo- C; stǫng Old Norse - A pole, a stave; also used as a standard of measure.",Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Mansergh,'Mann's shieling/hill-pasture'.,"erg Old Norse - A shieling, a hill-pasture; a summer-pasture camp, a dairy or grazing out-station.; Personal name (Old Norse) Old Norse - Personal name",Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Martindale,"'Martin's valley'. Named after the dedication of a chapel to St Martin here, which may have been inspired by an earlier personal name. The valley itself is called Howe Grain.",dalr Old Norse - A valley.; Personal name (Old English) Old English - Personal name; Saint's Name Unknown - Saint's name.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names
Meathop and Ulpha,'Middle marsh-enclosure'. The place is situated near a large expanse of raised bog.,"haugr Old Norse - A natural height, a hill, a heap, an artificial mound, a burial mound.; hop Old English - A valley; a remote enclosed space; a piece of enclosed land in a fen; an enclosure in marsh or moor.; middel Old English - Middle.; ulfr Old Norse - A wolf.",Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Middleton,'Middle farm/settlement'.,middel Old English - Middle.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Milburn,'Mill stream'.,burna Old English - A stream.; myln Old English - A mill.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland
Morland,'Moor grove'.,lundr Old Norse - A small wood.; mór Old Norse - A marsh; barren upland.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland
Murton,'Moor farm/settlement'.,"mōr Old English - A marsh, barren upland.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Nateby,'Nettle farm/settlement' or '*Nati's farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; nata Old Norse - Nettle.; Personal name (Old Norse) Old Norse - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names
Natland,"Uncertain. Either, 'nettle grove' or '*Nati's grove'.",lundr Old Norse - A small wood.; nata Old Norse - Nettle.; Personal name (Old Norse) Old Norse - Personal name,Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Nether Graveship,'Lower district'.,"graveship D; nether Middle English - Down, downward, low.",Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Nether Staveley,'Stave wood/clearing'. 'Nether' to distinguish from Over Staveley.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; stæf Old English - A staff, a stave, a rod.",Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
New Hutton,'Hill-spur farm/settlement'. 'New' to distinguish from Old Hutton.,hōh Old English - A heel; a sharply projecting piece of ground.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland
Newbiggin,'New building'.,"bigging Middle English - A building; later an outbuilding, an outhouse.; nīwe Old English - New.",Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Newby,'New farm/village'.,"bȳ Old Norse - A farmstead, a village.; nīwe Old English - New.",Smith; Place-names of Westmorland; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Old Hutton and Holmscales,'Hill-spur farm/settlement. 'Old' to distinguish from New Hutton.,hōh Old English - A heel; a sharply projecting piece of ground.; Place-name Unknown - Place-name; skáli Old Norse; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland
Ormside,"Uncertain. Either, 'Omr's headland' or 'snake headland', in reference to its shape.","hǫfuð Old Norse - A head; a headland, promontory.; ormr Old Norse - Snake.; Personal name (Old Norse) Old Norse - Personal name",Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Orton,'Higher farm/settlement' or 'ridge farm/settlement'.,"ōfer Old English - A margin; a river-bank, sea-shore.; ofer Old English - The tip of a promontory, a flat-topped ridge.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Over Staveley,'Stave wood/clearing'. 'Over' to distinguish from Nether Staveley.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; stæf Old English - A staff, a stave, a rod.",Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Patterdale and Hartsop,'Patric's valley'.,"dalr Old Norse - A valley.; heorot Old English - A hart, a stag, a grown male deer.; hop Old English - A valley; a remote enclosed space; a piece of enclosed land in a fen; an enclosure in marsh or moor.; Personal name (Uncertain) Unknown - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland
Patton,"Probably, 'path farm/settlement', possibly referring to the Roman road from Natland to Low Borrow Bridge, or perhaps, 'Patta's farm/settlement'.",pæð Old English; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland
Preston Patrick,"'Priests farm/settlement'. 'Patrick' is from Patrick de Curwen, great-grandson of Gospatric, who became earl of Northumberland in 1067.",Personal name (Uncertain) Unknown - Personal name; prēost Old English - A priest.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names
Preston Richard,'Priest's farm/settlement'. Richard was the name of one of several members of the de Preston family who held it in succession.,Personal name (Uncertain) Unknown - Personal name; prēost Old English - A priest.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland
Ravenstonedale,'Raven-stone valley'.,"dalr Old Norse - A valley.; hræfn Old English - A raven.; stān Old English - A stone, stone, rock.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of Westmorland; Watts; Cambridge Dictionary of English Place-names
Rydal and Loughrigg,'Rye valley'.,"dalr Old Norse - A valley.; hrycg Old English - A ridge.; luh Old English - A lough, a lake, a pool.; ryge Old English - Rye.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of Westmorland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Scalthwaiterigg,'Shieling-clearing ridge'.,"hrycg Old English - A ridge.; skáli Old Norse; þveit Old Norse - A clearing, a meadow, a paddock.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Westmorland
