PlaceName,Etymology,Derivation,ReferenceTitle
Aveley,"'Aelfgyth's wood/clearing', a feminine personal name.","lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names
Aythorpe Roding,"One of several Essex parishes called Roding, 'Hrotha's people'. This one is distinguished as 'Aitrop's' Roding.",-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name; Personal name (Uncertain) Unknown - Personal name,E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bardfield Saling,"'Border open land', distinguished by the name of the neighbouring parish of Great Saling.","byrde Old English - A border, an edge, a bank.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; Place-name Unknown - Place-name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex
Barking,'Berica's people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,Reaney; Place-names of Essex; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Barling,'*Baerla's people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex
Barnston,'Beorn's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Essex
Basildon,'Beorhtel's hill'.,dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Beaumont cum Moze,"'Beautiful hill' and 'moss'. Beaumont was earlier known as OE ful and pytt, 'foul pit'.","bel Old French - Fair, beautiful.; mēos Old English - Moss; a mossy place or mossy river.; mont Middle English - A mount, a hill.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex
Becontree Hundred,'Beohha's tree'. Called after,"hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name; trēow Old English - A tree; a large piece of wood, a post, a beam.",Reaney; Place-names of Essex; Anderson (unspecified work)
Belchamp Otton,Otto the Goldsmith,"hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Uncertain) Unknown - Personal name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex
Belchamp St.Paul's,Distinguishing affix from early possession by St Paul's Cathedral.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; Saint's Name Unknown - Saint's name.",Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Belchamp Walter,Distinguishing affix from ownership by a man called Walter a descendant of William de Beauchamp,"hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Uncertain) Unknown - Personal name",E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Berden,"Uncertain. 'Woodland pasture valley' or perhaps, 'cow-shed valley'.","bǣr Old English - Pasture, especially pasture in woodland for swine.; bȳre Old English - A byre, a cow-shed.; denu Old English - A valley.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex
Berners Roding,"One of several Essex parishes called Roding, 'Hrotha's people'. This one is distinguished as belonging to Hugh de Berners in 1086.",-ingas Old English - The people of . . . ; the people called after . . .; Family name Unknown - Family name.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Birch,"Probably, 'at the birch tree'.",birce Old English,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; A.D. Mills; Dictionary of English Place-Names
Birchanger,'Birch-tree wooded slope'.,birce Old English; hangra Old English - A sloping wood.  (Used in settlement-names of a gentle rather than steep slope.),Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Birdbrook,'Bird brook'.,"bridd Old English - A bird; a young bird.; brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.)",Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Black and White Notley,'Nut-tree wood/clearing'.,"blæc Old English - Black, dark-coloured, dark.; hnutu Old English - A nut; topographically also a nut-bearing tree.; hwīt Old English - White; in early Modern English sometimes ""infertile"" in contrast with black, ""fertile"".; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Essex
Blacklow Hundred,'Blaecca's mound/hill'. The site of the mound is unknown. This hundred was absorbed into Whitstone hundred (see entry) by 1221.,hlāw Old English - A tumulus; a hill.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name,Smith; Place-names of Gloucestershire; Anderson; English Hundred-Names
Blackmore,"'Black/dark-coloured moor'. The original name of this parish was Fingrith, 'stream of Fin's people' from the OE personal name and rith, 'stream'.","blæc Old English - Black, dark-coloured, dark.; mōr Old English - A marsh, barren upland.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Essex
Blything Hundred,,-ingas Old English - The people of . . . ; the people called after . . .; hundred Old English - One hundred; an administrative division of a county.; River-name Unknown - River-name,Anderson (unspecified work)
Bobbingworth,Uncertain. 'Enclosure of Bubba's people' or 'enclosure at Bubba's place'.,-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bocking,"Either, '*Bocca's people' or '*Bocca's place'",-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Essex
Boreham,Probably 'hill homestead/village' or 'hemmed-in land at/by a hill'.,"bor Old English - A hill, an eminence.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names
Borley,'Boar wood/clearing'.,"bār Old English - A boar (wild or domestic).; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bowers Gifford,'Dwellings'. It was held by Willaim Giffard in 1243.,"būr Old English - A cottage, a dwelling; a chamber, a private apartment; a secluded dwelling or place of resort.; Family name Unknown - Family name.",E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Boxted,'Beech-tree place'.,"bōc Old English - A beech-tree.; stede Old English - A place, a site, a locality; a religious house or foundation; a place of communal activity; a farm, a dairy-farm, an estate.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex
Bradfield,'Broad open land'.,"brād Old English - Broad, spacious, wide, large.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; A.D. Mills; Dictionary of English Place-Names
Bradwell-juxta-Coggeshall,'Broad spring/stream' next to Coggeshall.,"brād Old English - Broad, spacious, wide, large.; Place-name Unknown - Place-name; wella Old English",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex
Bradwell-juxta-Mare,'Broad spring/stream' on the sea.,"brād Old English - Broad, spacious, wide, large.; wella Old English",E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Braintree,'*Branca's tree'.,"Personal name (Old English) Old English - Personal name; trēow Old English - A tree; a large piece of wood, a post, a beam.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex
Brentwood,"'The burnt wood'. The earliest forms are Latin: 'bosco arso', etc.","berned Old English - Burnt.; wudu Old English - A wood; or wood, timber.",A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Brightlingsea,'Beorhtric's/*Beorhtling's island'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names
Broomfield,'Broomy open land'.,"brōm Old English - Broom; a thorny bush or shrub.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Broxted,"Uncertain. 'Badger's head' or perhaps, 'brook's head'.","brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); brocc Old English - A brock, a badger.; hēafod Old English - A head; an end or source; headland in a field-system; a projecting piece of ground; a hill (often small).",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Essex
Buckhurst Hill,'Beech-tree wooded hill'.,bōc Old English - A beech-tree.; hyrst Old English - A wooded hill.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names
Bucklow Half-hundred,"Either, 'he-goat's hill/mound' or 'Bucca's hill/mound'. The site of the meeting place is unknown. The Domesday half-hundred of Bucklow was later absorbed into Willey hundred.",bucca Old English - A he-goat.; hlāw Old English - A tumulus; a hill.; Personal name (Old English) Old English - Personal name,Anderson (unspecified work); Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Bulmer,'Bull pool'.,"bula Old English - A bull.; mere Old English - A pond, a pool, a lake.",Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bulphan,'Fortification fen'.,"burh Old English - A fortified place.; fenn Old English - A fen, a marsh, marshland.",A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bures,'The dwellings'.,"būr Old English - A cottage, a dwelling; a chamber, a private apartment; a secluded dwelling or place of resort.",Reaney; Place-names of Essex; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Burnham,'Stream homestead/village'.,"burna Old English - A stream.; hām Old English - A village, a village community, a manor, an estate, a homestead.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Essex
Buttsbury,"'Botolph's/Botwulf's pear-tree'. Originally called Ginge, 'people of the district'. See also Ingrave, Margaretting.",Personal name (Old English) Old English - Personal name; pirige Old English - A pear-tree.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex
Canewdon,"Possibly, 'hill of Cana's people'.",-ingas Old English - The people of . . . ; the people called after . . .; dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,Reaney; Place-names of Essex; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Canvey Island,"Possibly, 'island of Cana's people'.","-ingas Old English - The people of . . . ; the people called after . . .; ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; Personal name (Old English) Old English - Personal name",Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Castle Hedingham,"Uncertain. 'Homestead/village of Hethni's people' or 'homestead/village at Hethni's place'. Alternatively, the first element could be 'landing-place'.","-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; castel Old English - A defensive building; a village.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hȳð Old English - A landing place on a river; an inland port.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex
Chadwell,'Cold spring/stream',cald Old English; wella Old English,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex
Chafford Hundred,"Possibly,",celf Old English; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,Reaney; Place-names of Essex; Anderson (unspecified work)
Chapel,"Originally, 'Beorhtric's bridge' from the OE personal name and brycg. There was a chapel here from at least 1285.",chapel Middle English - A chapel; occasionally used figuratively for a place for meetings or observance.,A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chelmsford,'Ceolmaer's ford'. The hundred takes its name from Chelmsford. It was formerly divided into North and South Chelmsford. The site of the meeting-place is unknown.,ford Old English - A ford.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; Anderson (unspecified work)
Chickney,"Uncertain. 'Chicken island' or possibly, '*Cicca's island'.","cīcen Old English - A chicken.; ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; Personal name (Old English) Old English - Personal name",Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chignall Smealey and St. James,"Probably 'Cicca's nook of land' or perhaps, 'chickens' nook of land'. The parishes are distinguished by the dedication of the church to St. James and the other as 'smooth clearing'.","cīcen Old English - A chicken.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name; Saint's Name Unknown - Saint's name.; smēðe Old English - Smooth, level.",A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Chigwell,"Possibly, '*Cicca's spring/stream'. Early forms suggest a possible, 'spring/stream at *Cicca's place'.",-ing Old English - Place-name forming suffix.; Personal name (Old English) Old English - Personal name; wella Old English,Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Childerditch,"Uncertain. Perhaps, '*Cilta's/*Celta's ditch'. See Cheltenham, Gloucestershire.","celte Old English - Meaning and origin unknown.; dīc Old English - A ditch, usually an excavated trench, either defensive or for drainage of water.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names
Chilford Hundred,,"cild Old English - A child, a young person, a boy, a son.; ford Old English - A ford.; hundred Old English - One hundred; an administrative division of a county.",Reaney; Place-names of Cambridgeshire and the Isle of Ely; Anderson (unspecified work)
Chingford,"Uncertain. Possibly, 'Shingle ford'. Alternatively, 'ford of the stump-dwellers', perhaps referring to nearby pile-dwellings.",-ingas Old English - The people of . . . ; the people called after . . .; ceg Old English; ford Old English - A ford.; scingol Old English - A shingle.,Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Chipping Ongar,'Pasture'. It was later granted a 'market' which distinguished it from High Ongar. The hundred is called after Chipping Ongar. The site of the meeting-place has not been positively identified. It has been suggested that it was at Ongar Castle or the more,"anger Old English - Grassland, pasture land.; cēping Old English; hundred Old English - One hundred; an administrative division of a county.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; Anderson (unspecified work)
Chrishall,'Nook of land dedicated to Christ'.,"Crist Old English - Christ.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.",Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Clavering Half-Hundred,'Clovery place'. Clavering was the caput of the half-hundred. The site of the meeting-place is unknown.,-ing Old English - Place-name forming suffix.; clǣfre Old English - Clover.; hundred Old English - One hundred; an administrative division of a county.,Anderson (unspecified work); E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Colchester,"Uncertain. Perhaps, 'River Colne Roman site'. The Roman name for Colchester was Camulodunum, 'fortification of Camulos', the Celtic god of war. Also Colonia, 'colonial settlement', supporting an alternative argument that this is the first element of Colch","ceaster Old English - A city; an old fortification; a Roman site.; colonia Latin - Colonial town, settlement.; River-name Unknown - River-name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names; Rivet & Smith; Place-names of Roman Britain
Cold Norton,'North farm/settlement'.,"cald Middle English - Cold.; norð Old English - Northern, north.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Colne Engaine,Named after the River Colne. It was held by Vital Engaine in 1219.,Family name Unknown - Family name.; River-name Unknown - River-name,Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Copford,'Coppa's ford'.,ford Old English - A ford.; Personal name (Old English) Old English - Personal name,Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Corringham,'Homestead/village of Curra's people'.,"-ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names
Cranham,'Crows' hill-spur'.,crāwe Old English - A crow.; hōh Old English - A heel; a sharply projecting piece of ground.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex
Creeksea,"Uncertain. Possibly, 'creek landing-place'.","crike Middle English - A creek, an inlet.; hȳð Old English - A landing place on a river; an inland port.",Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Cressing,'Water-cress place'.,"cærsing Old English - A place where cress grows, a cress-bed.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names
Dagenham,'Daecca's homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex
Danbury,Probably 'fortification of Dene's people'.,-ingas Old English - The people of . . . ; the people called after . . .; burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Essex
Debden,'Deep valley'.,denu Old English - A valley.; dēop Old English - Deep.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Essex; E. Ekwall; Dictionary of English Place-Names
Dengie,"Uncertain. 'Dene's island', 'island of Dene's people' or 'island at Dene's place'. The modern hundred is called after Dengie, but the location of the meeting-place is unknown. In DB, the hundred was called 'Witbrictesherna' (see entry). Maldon Borough is","-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Anderson (unspecified work); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Essex
Doddinghurst,'Wooded hill of Dudda's/Dodda's people'.,-ingas Old English - The people of . . . ; the people called after . . .; hyrst Old English - A wooded hill.; Personal name (Old English) Old English - Personal name,Reaney; Place-names of Essex; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Dovercourt,"The first element may be a lost stream name, 'water' from Celtic dubro-. The second element is 'piece of land cut off'.","corte Old English - A short plot of ground, a piece of land cut off.; River-name Unknown - River-name",Reaney; Place-names of Essex; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Downham,'Hill homestead/village'.,"dūn Old English - A hill.; hām Old English - A village, a village community, a manor, an estate, a homestead.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Essex
